,Property_C,Address1,County,City,Latitude,Longitude,Council_Di
1453,Industrial Vacant Land,2611 E 25TH ST,LOS ANGELES,LOS ANGELES,34.01543,-118.22558000000001,14
1454,Vacant Land,HARRIETT ST/24TH ST,LOS ANGELES,LOS ANGELES,34.01596,-118.22559,14
1455,Vacant Land,5350 N LODGE AVE,LOS ANGELES,LOS ANGELES,34.1137199,-118.1864324,1
1456,Vacant Land,4338 E RADIUM DR,LOS ANGELES,LOS ANGELES,34.080675799999995,-118.19636200000001,14
1457,Vacant Land,JOHN GIBSON BLVD/HARBOR FWY,LOS ANGELES,LOS ANGELES,33.76716,-118.28156000000001,15
1458,Vacant Land,1305 E SANDISON ST,LOS ANGELES,LOS ANGELES,33.794613,-118.248073,15
1459,Vacant Land,13TH ST/BEACON ST AND PALOS VERDES ST,LOS ANGELES,LOS ANGELES,33.7323993,-118.28050590000001,15
1460,Vacant Land,CHATSWORTH ST/SEPULVEDA BLVD,LOS ANGELES,LOS ANGELES,34.26518,-118.46954,7
1461,Industrial Improved,419 N AVE 19,LOS ANGELES,LOS ANGELES,34.0777901,-118.22483259999998,1
1462,Public Facility,2130 E 1ST ST,LOS ANGELES,LOS ANGELES,34.044314299999996,-118.2128782,14
1463,Public Facility,1719 S ROBERTSON BLVD,LOS ANGELES,LOS ANGELES,34.048367799999994,-118.38583190000001,5
1464,Public Facility,7771 FOOTHILL BLVD,LOS ANGELES,LOS ANGELES,34.2583279,-118.3013061,7
1465,Industrial Improved,6000 W JEFFERSON BLVD,LOS ANGELES,LOS ANGELES,34.0208404,-118.37888559999999,10
1466,Public Facility,9051 DARBY AVE,LOS ANGELES,LOS ANGELES,34.2350906,-118.5340957,12
1467,Public Facility,19040 VANOWEN ST,LOS ANGELES,LOS ANGELES,34.1934842,-118.54863799999998,3
1468,Public Facility,1645 S CORINTH AVE,LOS ANGELES,LOS ANGELES,34.0450264,-118.4493581,11
1469,Public Facility,8475 S VERMONT AVE,LOS ANGELES,LOS ANGELES,33.961164000000004,-118.2921429,8
1470,Vacant Land,RODEO/CIMARRON,LOS ANGELES,LOS ANGELES,34.018268,-118.31608329999999,8
1471,Vacant Land,2210 N SAN FERNANDO RD,LOS ANGELES,LOS ANGELES,34.103781700000006,-118.237898,1
1472,Public Facility,22200 VENTURA BLVD,LOS ANGELES,LOS ANGELES,34.167882500000005,-118.61068540000001,3
1473,Public Facility,18231 VENTURA BLVD,LOS ANGELES,LOS ANGELES,34.1665044,-118.5301176,3
1474,Maintenance Yard,14832 W RAYMER ST,LOS ANGELES,LOS ANGELES,34.2126571,-118.4564763,6
1475,Maintenance Yard,15145 OXNARD ST,LOS ANGELES,LOS ANGELES,34.1795679,-118.4632273,6
1476,Public Facility,14245 MOORPARK ST,LOS ANGELES,LOS ANGELES,34.1512255,-118.44382920000001,4
1477,Public Facility,7935 VINELAND AVE,LOS ANGELES,LOS ANGELES,34.2148849,-118.37094740000002,6
1478,Public Facility,5108 LANKERSHIM BLVD,LOS ANGELES,LOS ANGELES,34.163264500000004,-118.37329820000001,2
1479,Maintenance Yard,11050 PENDLETON ST,LOS ANGELES,LOS ANGELES,34.238912299999996,-118.37175249999999,6
1480,Public Facility,14561 POLK ST,LOS ANGELES,LOS ANGELES,34.307494299999995,-118.45028789999999,7
1481,Public Facility,13605 VAN NUYS BLVD,LOS ANGELES,LOS ANGELES,34.2612659,-118.42933319999999,7
1482,Public Facility,14345 ROSCOE BLVD,LOS ANGELES,LOS ANGELES,34.2219287,-118.4464135,6
1483,Public Facility,10640 PETIT AVE,LOS ANGELES,LOS ANGELES,34.264322,-118.49762140000001,12
1484,Public Facility,11371 TAMPA AVE,LOS ANGELES,LOS ANGELES,34.2776814,-118.560029,12
1485,Public Facility,21052 DEVONSHIRE ST,LOS ANGELES,LOS ANGELES,34.256811299999995,-118.59173429999998,12
1486,Public Facility,2205 W FLORENCE AVE,LOS ANGELES,LOS ANGELES,33.974736,-118.3180855,8
1487,Public Facility,6400 PLAYA VISTA DR,LOS ANGELES,LOS ANGELES,33.970205,-118.4255966,11
1488,Public Facility,12006 VENICE BLVD,LOS ANGELES,LOS ANGELES,34.0057214,-118.42897590000001,11
1489,Maintenance Yard,2000 ABBOT KINNEY BLVD,LOS ANGELES,LOS ANGELES,33.988361100000006,-118.46011100000001,11
1490,Public Facility,2920 OVERLAND AVE,LOS ANGELES,LOS ANGELES,34.033638700000004,-118.418237,5
1491,Industrial Improved,2027 STONER AVE,LOS ANGELES,LOS ANGELES,34.035908299999996,-118.4510022,11
1492,Public Facility,11820 SAN VICENTE BLVD,LOS ANGELES,LOS ANGELES,34.052592100000005,-118.4686909,11
1493,Maintenance Yard,11165 MISSOURI AVE,LOS ANGELES,LOS ANGELES,34.0440442,-118.4425459,5
1494,Public Facility,861 ALMA REAL DR,LOS ANGELES,LOS ANGELES,34.043997600000004,-118.52512620000002,11
1495,Public Facility,2700 W 52ND ST,LOS ANGELES,LOS ANGELES,33.9948047,-118.32287190000001,8
1496,Commercial Improved,1201 W 48TH ST,LOS ANGELES,LOS ANGELES,33.999846000000005,-118.2959017,9
1497,Public Facility,3900 S WERN AVE,LOS ANGELES,LOS ANGELES,34.01440170000001,-118.3086162,8
1498,Maintenance Yard,3330 W 36TH ST,LOS ANGELES,LOS ANGELES,34.023386200000004,-118.33207320000001,10
1499,Public Facility,2906 S LA BREA AVE,LOS ANGELES,LOS ANGELES,34.028212100000005,-118.3526473,10
1500,Public Facility,2211 W JEFFERSON BLVD,LOS ANGELES,LOS ANGELES,34.0258652,-118.31918449999999,10
1501,Public Facility,4718 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.039585200000005,-118.3420041,10
1502,Public Facility,4117 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.040180299999996,-118.3292081,10
1503,Public Facility,4504 S CENTRAL AVE,LOS ANGELES,LOS ANGELES,34.002614,-118.2561043,9
1504,Public Facility,4607 S MAIN ST,LOS ANGELES,LOS ANGELES,34.0017275,-118.2743673,9
1505,Public Facility,1030 S ALVARADO ST,LOS ANGELES,LOS ANGELES,34.051045200000004,-118.27984140000001,1
1506,Public Facility,630 W 5TH ST,LOS ANGELES,LOS ANGELES,34.0506708,-118.2551963,14
1507,Public Facility,1410 W TEMPLE ST,LOS ANGELES,LOS ANGELES,34.067219200000004,-118.25723899999998,1
1508,Maintenance Yard,2513 E 24TH ST,LOS ANGELES,LOS ANGELES,34.016338700000006,-118.22760919999999,14
1509,Maintenance Yard,2172 E 7TH ST,LOS ANGELES,LOS ANGELES,34.03274570000001,-118.22531129999999,14
1510,Maintenance Yard,2222 E 7TH ST,LOS ANGELES,LOS ANGELES,34.0340863,-118.22465109999999,14
1511,Public Facility,361 S ANDERSON ST,LOS ANGELES,LOS ANGELES,34.04267120000001,-118.22644809999998,14
1512,Public Facility,700 E TEMPLE ST,LOS ANGELES,LOS ANGELES,34.049743400000004,-118.2331466,14
1513,Commercial Improved,1505 E 1ST ST,LOS ANGELES,LOS ANGELES,34.0477549,-118.22349840000001,14
1514,Public Facility,2200 E 1ST ST,LOS ANGELES,LOS ANGELES,34.0440586,-118.2122598,14
1515,Public Facility,803 SPENCE ST,LOS ANGELES,LOS ANGELES,34.0276649,-118.19826529999999,14
1516,Public Facility,2530 WORKMAN ST,LOS ANGELES,LOS ANGELES,34.07616420000001,-118.21400630000001,1
1517,Public Facility,5226 S HUNTINGTON DR,LOS ANGELES,LOS ANGELES,34.0891901,-118.1685834,14
1518,Public Facility,3379 GLENDALE BLVD,LOS ANGELES,LOS ANGELES,34.120067600000006,-118.2591666,13
1519,Public Facility,2411 GLENDALE BLVD,LOS ANGELES,LOS ANGELES,34.10036029999999,-118.25960159999998,13
1520,Maintenance Yard,452 N SAN FERNANDO RD,LOS ANGELES,LOS ANGELES,34.0792701,-118.22398510000001,1
1521,Public Facility,19036 VANOWEN ST,LOS ANGELES,LOS ANGELES,34.1933507,-118.5480767,3
1522,Public Facility,6250 SYLMAR AVE,LOS ANGELES,LOS ANGELES,34.183946899999995,-118.4462841,6
1523,Maintenance Yard,12201-12225 W SHERMAN WAY,LOS ANGELES,LOS ANGELES,34.201408,-118.398747,2
1524,Maintenance Yard,12251 SHERMAN WAY,LOS ANGELES,LOS ANGELES,34.2013921,-118.40018700000002,2
1525,Public Facility,16244 NORDHOFF ST,LOS ANGELES,NORTH HILLS,34.234966299999996,-118.48743529999999,12
1526,Maintenance Yard,8820 VANALDEN AV,LOS ANGELES,LOS ANGELES,34.2299598,-118.5491498,12
1527,Public Facility,7114 W MANCHESTER AVE,LOS ANGELES,LOS ANGELES,33.9595359,-118.41716640000001,11
1528,Public Facility,11360 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,34.0459581,-118.45029450000001,11
1529,Public Facility,310 N MAIN ST,LOS ANGELES,LOS ANGELES,34.054427600000004,-118.24135079999999,14
1530,Public Facility,23600 VICTORY BLVD,LOS ANGELES,LOS ANGELES,34.1862321,-118.6413591,3
1531,Public Facility,21622 SHERMAN WAY,LOS ANGELES,LOS ANGELES,34.2007128,-118.60109059999999,3
1532,Public Facility,20939 SHERMAN WAY,LOS ANGELES,LOS ANGELES,34.201358500000005,-118.5903715,3
1533,Public Facility,12311 VANOWEN ST,LOS ANGELES,LOS ANGELES,34.1946695,-118.4011736,2
1534,Public Facility,1246 GLENDON AVE,LOS ANGELES,LOS ANGELES,34.057999,-118.4417243,5
1535,Commercial Improved,2319 DORRIS PL,LOS ANGELES,LOS ANGELES,34.0922497,-118.23666709999999,13
1536,Public Facility,6145 N FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.1138344,-118.1863337,1
1537,Public Facility,161 S GARDNER ST,LOS ANGELES,LOS ANGELES,34.0717611,-118.35332120000001,4
1538,Public Facility,149 N SAINT ANDREWS PL,LOS ANGELES,LOS ANGELES,34.074463200000004,-118.31177290000001,4
1539,Public Facility,6121 MELROSE AVE,LOS ANGELES,LOS ANGELES,34.0836927,-118.33387749999999,4
1540,Public Facility,4550 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,34.090296,-118.287696,13
1541,Public Facility,4591 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,34.0910406,-118.28895039999999,13
1542,Park,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.101528200000004,-118.29433429999999,13
1543,Public Facility,1623 IVAR AVE,LOS ANGELES,LOS ANGELES,34.1004146,-118.3285166,13
1544,Open Space,3800 MOUNT LEE DR,LOS ANGELES,LOS ANGELES,34.134428899999996,-118.3217045,4
1545,Public Safety Facility,5769 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.10221233,-118.31522350000002,13
1546,Public Facility,5027 CASPAR AVE,LOS ANGELES,LOS ANGELES,34.137547600000005,-118.2135878,14
1547,Not Classified,WILTON PL/59TH ST,LOS ANGELES,LOS ANGELES,33.987446500000004,-118.3148249,8
1548,Public Facility,1005 W 64TH ST,LOS ANGELES,LOS ANGELES,33.9815216,-118.29208440000001,8
1549,Public Facility,10205 COMPTON AVE,LOS ANGELES,LOS ANGELES,33.9440251,-118.24662690000001,15
1550,Public Facility,9621 S FIGUEROA ST,LOS ANGELES,LOS ANGELES,33.9484352,-118.28297679999999,8
1551,Maintenance Yard,1400 N GAFFEY ST,LOS ANGELES,LOS ANGELES,33.7582359,-118.29112240000002,15
1552,Public Facility,1300 N AVALON BLVD,LOS ANGELES,LOS ANGELES,33.7891675,-118.2627876,15
1553,Public Facility,931 S GAFFEY ST,LOS ANGELES,LOS ANGELES,33.73563239999999,-118.2928395,15
1554,Public Facility,478 W 6TH ST,LOS ANGELES,LOS ANGELES,33.7390456,-118.28711899999999,15
1555,Public Facility,1150 CYPRESS AVE,LOS ANGELES,LOS ANGELES,34.094623,-118.227512,1
1556,Maintenance Yard,3320 W 36TH ST,LOS ANGELES,LOS ANGELES,34.023165000000006,-118.3318898,10
1557,Public Safety Facility,1414 W 25TH ST,LOS ANGELES,LOS ANGELES,33.72193039,-118.3103771,15
1558,Public Safety Facility,13200 BURBANK BLVD,LOS ANGELES,LOS ANGELES,34.17155342,-118.4207189,4
1559,Public Safety Facility,107 S BEVERLY GLEN BLVD,LOS ANGELES,LOS ANGELES,34.08029683,-118.4353977,5
1560,Public Safety Facility,1530 OCEAN FRONT WALK,LOS ANGELES,LOS ANGELES,33.9872529,-118.4739554,11
1561,Commercial Improved,3442 WILSHIRE BLVD,LOS ANGELES,LOS ANGELES,34.0617116,-118.2993443,10
1562,Commercial Improved,505 S FLOWER ST,LOS ANGELES,LOS ANGELES,34.0514473,-118.2566062,14
1563,Commercial Improved,3650 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,LOS ANGELES,34.010747200000004,-118.33642830000001,8
1564,Public Facility,929 CYPRESS AVE,LOS ANGELES,LOS ANGELES,34.0931948,-118.224828,1
1565,Commercial Improved,1965 HILLHURST AVE,LOS ANGELES,LOS ANGELES,34.107356,-118.28769869999999,4
1566,Commercial Improved,1722 COLORADO BLVD,LOS ANGELES,LOS ANGELES,34.1391465,-118.2044965,14
1567,Commercial Improved,6045 YORK BLVD,LOS ANGELES,LOS ANGELES,34.1178448,-118.18767450000001,14
1568,Commercial Improved,4821 LAUREL CANYON BLVD,LOS ANGELES,VALLEY VILLAGE,34.158313799999995,-118.39685060000001,2
1569,Commercial Improved,12821 VICTORY BLVD,LOS ANGELES,LOS ANGELES,34.186724600000005,-118.4126032,2
1570,Commercial Improved,7600 S AVALON,LOS ANGELES,LOS ANGELES,33.8009987,-118.2639618,15
1571,Commercial Improved,1107 S ALVARADO ST,LOS ANGELES,LOS ANGELES,34.0501104,-118.281205,1
1572,Commercial Improved,802 WORLD WY,LOS ANGELES,LOS ANGELES,33.9431734,-118.4002007,11
1573,Public Facility,4625 W OLYMPIC BLVD,LOS ANGELES,LOS ANGELES,34.0573139,-118.33156070000001,4
1574,Public Facility,2332 W 4TH ST,LOS ANGELES,LOS ANGELES,34.0635752,-118.27592659999998,1
1575,Park,933 S MOTT ST,LOS ANGELES,LOS ANGELES,34.032120899999995,-118.21413999999999,14
1576,Parking Facility,2334 DALY ST,LOS ANGELES,LOS ANGELES,34.072739399999996,-118.2155924,1
1577,Public Facility,817 YALE ST,LOS ANGELES,LOS ANGELES,34.0640024,-118.24105279999999,1
1578,Public Facility,7570 MCGROARTY TER,LOS ANGELES,LOS ANGELES,34.2498652,-118.2977023,7
1579,Public Facility,5568 VIA MARISOL,LOS ANGELES,LOS ANGELES,34.1043407,-118.1860395,14
1580,Public Facility,4814 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.101782299999996,-118.29487569999999,13
1581,Public Facility,7222 REMMET AVE,LOS ANGELES,LOS ANGELES,34.201702000000004,-118.59993200000001,3
1582,Public Facility,2225 COLORADO BLVD,LOS ANGELES,LOS ANGELES,34.139622700000004,-118.2149175,14
1583,Public Facility,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.101528200000004,-118.29433429999999,13
1584,Public Facility,2911 ALTURA ST,LOS ANGELES,LOS ANGELES,34.0756793,-118.21126880000001,1
1585,Public Facility,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,34.101528200000004,-118.29433429999999,13
1586,Commercial Improved,1355 N CAHUENGA BLVD,LOS ANGELES,LOS ANGELES,34.095933200000005,-118.3300864,4
1587,Public Facility,514 S SPRING ST,LOS ANGELES,LOS ANGELES,34.0466579,-118.24976640000001,14
1588,Public Facility,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,33.9388723,-118.24194569999999,15
1589,Public Facility,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,33.9388723,-118.24194569999999,15
1590,Public Facility,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,33.9388723,-118.24194569999999,15
1591,Public Facility,11251 GLENOAKS BLVD,LOS ANGELES,LOS ANGELES,34.2743093,-118.4132479,7
1592,Public Facility,2820 W 6TH ST,LOS ANGELES,LOS ANGELES,34.063674600000006,-118.2842369,10
1593,Public Facility,5211 TUJUNGA AVE,LOS ANGELES,LOS ANGELES,34.165636299999996,-118.37947659999999,2
1594,Public Facility,1201 W 48TH ST,LOS ANGELES,LOS ANGELES,33.999846000000005,-118.2959017,9
1595,Public Facility,2520 W VIEW ST,LOS ANGELES,LOS ANGELES,34.0330487,-118.34778829999999,10
1596,Public Facility,2801 WABASH AVE,LOS ANGELES,LOS ANGELES,34.050516200000004,-118.1978175,14
1597,Public Facility,1403 S UNION AVE,LOS ANGELES,LOS ANGELES,34.0429688,-118.27833559999999,1
1598,Public Facility,1206 S VERMONT AVE,LOS ANGELES,LOS ANGELES,34.048814799999995,-118.29155379999999,1
1599,Public Facility,802 W GARDENA BLVD,LOS ANGELES,GARDENA,33.8814611,-118.2893935,15
1600,Public Facility,3516 N BROADWAY,LOS ANGELES,LOS ANGELES,34.0737701,-118.203515,1
1601,Commercial Improved,7248 OWENSMOUTH AVE,LOS ANGELES,LOS ANGELES,34.20206820000001,-118.60150990000001,3
1602,Public Facility,520 E TEMPLE ST,LOS ANGELES,LOS ANGELES,34.0500214,-118.23419840000001,14
1603,OPLA,AETNA ST/TOPHAM ST,Los Angeles,LOS ANGELES,34.18012649,-118.55244280000001,3
1604,Not Classified,BARBARA ANN ST/GOODLAND AVE,LOS ANGELES,UNKNOWN,34.20023733,-118.41158700000001,2
1605,Not Classified,ELKWOOD ST/GLADE AVE,LOS ANGELES,UNKNOWN,34.21279979,-118.60717759999999,3
1606,Not Classified,ELKWOOD ST/GLADE AVE,LOS ANGELES,UNKNOWN,34.21236235,-118.60816570000001,3
1607,Not Classified,KESWICK ST/FARRALONE AVE,LOS ANGELES,UNKNOWN,34.21012865,-118.6108311,3
1608,OPLA,MAYNARD AVE/SHERMAN WAY,Los Angeles,LOS ANGELES,34.20078584,-118.6214804,12
1609,OPLA,VOSE ST/ENADIA WAY,Los Angeles,LOS ANGELES,34.19859459,-118.61866780000001,12
1610,Not Classified,COLLINS ST/PONCE AVE,LOS ANGELES,UNKNOWN,34.17391727,-118.62227879999999,3
1611,Not Classified,COLLINS ST/WOODLAKE AVE,LOS ANGELES,UNKNOWN,34.17377825,-118.62808400000002,3
1612,Not Classified,CALENDA DR/VALLEY CIRCLE BLVD,LOS ANGELES,UNKNOWN,34.16266448,-118.63783810000001,3
1613,Not Classified,BURBANK BLVD/BLANCO AVE,LOS ANGELES,UNKNOWN,34.17061855,-118.6490098,3
1614,Not Classified,LORNE ST/DARBY AVE,LOS ANGELES,UNKNOWN,34.21640559,-118.5338557,12
1615,Not Classified,LORNE ST/DARBY AVE,LOS ANGELES,UNKNOWN,34.21632311,-118.53385549999999,12
1616,Not Classified,ELKWOOD ST/ETIWANDA AVE,LOS ANGELES,UNKNOWN,34.21296373,-118.53228999999999,12
1617,OPLA,BAIRD AVE/CANTARA ST,Los Angeles,LOS ANGELES,34.21927388,-118.5370241,12
1618,Not Classified,LULL ST/VANALDEN AVE,LOS ANGELES,UNKNOWN,34.20931309,-118.5508685,3
1619,Not Classified,DELCO AVE/STAG ST,LOS ANGELES,UNKNOWN,34.21195026,-118.57847240000001,3
1620,Not Classified,OSO AVE/KESWICK ST,LOS ANGELES,UNKNOWN,34.20926038,-118.5788196,3
1621,Not Classified,OSO AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,34.20233069,-118.5784348,3
1622,OPLA,GAULT ST/LINDLEY AVE,Los Angeles,LOS ANGELES,34.19941929,-118.5267429,3
1623,Not Classified,DELANO ST/JAMIESON AVE,LOS ANGELES,UNKNOWN,34.18298368,-118.5214838,5
1624,Not Classified,DELANO ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,34.18298565,-118.5196723,5
1625,Not Classified,WELBY WAY/RHEA AVE,LOS ANGELES,UNKNOWN,34.19294059,-118.5419145,3
1626,Not Classified,SHIRLEY AVE/GILMORE ST,LOS ANGELES,UNKNOWN,34.18759482,-118.5565172,3
1627,Not Classified,JUMILIA AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,34.19964676,-118.5633565,3
1628,OPLA,LUBAO AVE/HART ST,Los Angeles,LOS ANGELES,34.19555089,-118.5680318,3
1629,Not Classified,BURBANK BLVD/FARRALONE AVE,LOS ANGELES,UNKNOWN,34.17198575,-118.6112564,3
1630,Not Classified,CLARK ST/GARDEN GROVE AVE,LOS ANGELES,TARZANA,34.16962607,-118.52856670000001,3
1631,Not Classified,UNKNOWN,LOS ANGELES,UNKNOWN,34.1642588,-118.53805770000001,3
1632,Not Classified,MARGATE ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,34.16924906,-118.5194117,5
1633,Not Classified,SPRAGUE ST/TOPEKA DR,LOS ANGELES,UNKNOWN,34.1661435,-118.5469791,3
1634,Not Classified,COLLIER ST/OAKDALE AVE,LOS ANGELES,WOODLAND HILLS,34.16584467,-118.5647479,3
1635,Not Classified,CORBIN AVE/WELLS DR,LOS ANGELES,UNKNOWN,34.16421679999999,-118.5615745,3
1636,Not Classified,DELITA DR/WINNETKA AVE,LOS ANGELES,UNKNOWN,34.16470518,-118.5718385,3
1637,Not Classified,CHARLES ST/HASEKIAN DR,LOS ANGELES,UNKNOWN,34.15738503,-118.54991580000001,3
1638,Not Classified,NESTLE AVE/PALORA ST,LOS ANGELES,UNKNOWN,34.16080689,-118.531625,3
1639,Not Classified,NESTLE AVE/PALORA ST,LOS ANGELES,UNKNOWN,34.15954755,-118.531623,3
1640,Not Classified,NESTLE AVE/SUGARMAN ST,LOS ANGELES,UNKNOWN,34.1588455,-118.53162179999998,3
1641,Not Classified,NESTLE AVE/ROSITA ST,LOS ANGELES,UNKNOWN,34.15813932,-118.53162069999999,3
1642,OPLA,CORONET DR/ALONZO PL,Los Angeles,LOS ANGELES,34.15124877,-118.5186692,5
1643,Not Classified,NESTLE AVE/ROSITA ST,LOS ANGELES,UNKNOWN,34.15774913,-118.53162009999998,3
1644,Not Classified,CANTARA ST/ALDEA ST,LOS ANGELES,UNKNOWN,34.21947674,-118.5082645,6
1645,Not Classified,NOBLE AVE/RAYMER ST,LOS ANGELES,UNKNOWN,34.21352918,-118.46184199999999,6
1646,Not Classified,STRATHERN ST/NATICK AVE,LOS ANGELES,UNKNOWN,34.216111,-118.455056,6
1647,Not Classified,STRATHERN ST/CEDROS AVE,LOS ANGELES,UNKNOWN,34.21616262,-118.45312209999999,6
1648,OPLA,MATILIJA AVE/VALERIO ST,Los Angeles,LOS ANGELES,34.205247,-118.433673,2
1649,OPLA,13953 VALERIO,Los Angeles,LOS ANGELES,34.2050899,-118.43737420000001,2
1650,Not Classified,RUNNYMEDE ST/VALERIO ST,LOS ANGELES,UNKNOWN,34.20564532,-118.4423068,2
1651,Not Classified,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,34.20566571,-118.4426327,2
1652,Not Classified,SYLMAR AVE/VALERIO ST,LOS ANGELES,UNKNOWN,34.20535517,-118.44699809999999,2
1653,Not Classified,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,34.19760928,-118.4363018,2
1654,Not Classified,MURIETTA AVE/HART ST,LOS ANGELES,UNKNOWN,34.19740931,-118.4389027,2
1655,Not Classified,MAMMOTH AVE/HART ST,LOS ANGELES,UNKNOWN,34.19802384,-118.432348,2
1656,Not Classified,CEDROS AVE/VALERIO ST,LOS ANGELES,UNKNOWN,34.20456354,-118.45310220000002,6
1657,Not Classified,CEDROS AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,34.20328549,-118.4531011,6
1658,Not Classified,HALBRENT AVE/VOSE ST,LOS ANGELES,UNKNOWN,34.19816837,-118.4651327,6
1659,OPLA,BURNET AVE/LEADWELL ST,Los Angeles,LOS ANGELES,34.20437506,-118.4639521,6
1660,Not Classified,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,34.20392349,-118.46102309999999,6
1661,Not Classified,LULL ST/CHISHOLM AVE,LOS ANGELES,UNKNOWN,34.20937898,-118.471571,6
1662,Not Classified,COVELLO ST/ZOMBAR AVE,LOS ANGELES,UNKNOWN,34.20750176,-118.46761670000001,6
1663,Not Classified,HART ST/HASKELL AVE,LOS ANGELES,UNKNOWN,34.19754642,-118.47685179999999,6
1664,Not Classified,BASSETT ST/RUBIO AVE,LOS ANGELES,UNKNOWN,34.19571732,-118.49519740000001,6
1665,Not Classified,RUBIO ST/BASSETT AVE,LOS ANGELES,UNKNOWN,34.195601399999994,-118.49578249999999,6
1666,Not Classified,WHITAKER AVE/HART ST,LOS ANGELES,UNKNOWN,34.19759678,-118.497853,6
1667,Not Classified,WHITAKER AVE/HART ST,LOS ANGELES,UNKNOWN,34.19752088,-118.4983492,6
1668,Not Classified,GAULT ST/FORBES AVE,LOS ANGELES,UNKNOWN,34.19933432,-118.49923429999998,6
1669,Not Classified,WHITAKER AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,34.20348032,-118.4978592,6
1670,Not Classified,CANTLAY ST/GENESTA AVE,LOS ANGELES,UNKNOWN,34.2022506,-118.50266370000001,6
1671,Not Classified,ENADIA WAY/AMESTOY AVE,LOS ANGELES,UNKNOWN,34.20018276,-118.50767830000001,6
1672,Not Classified,ENADIA WAY/AMESTOY AVE,LOS ANGELES,UNKNOWN,34.20010033,-118.50767820000002,6
1673,Not Classified,ENADIA WAY/CALDUS AVE,LOS ANGELES,UNKNOWN,34.20018357,-118.51692800000001,6
1674,Not Classified,ARCHWOOD ST/WHITMAN AVE,LOS ANGELES,UNKNOWN,34.19294862,-118.476258,6
1675,Not Classified,BLEWETT AVE/HAYNES ST,LOS ANGELES,UNKNOWN,34.18952357,-118.47819650000001,6
1676,Not Classified,BLEWETT AVE/ARCHWOOD ST,LOS ANGELES,UNKNOWN,34.19257618,-118.47825490000001,6
1677,Not Classified,LEMAY ST/FIRMAMENT AVE,LOS ANGELES,UNKNOWN,34.191233600000004,-118.471722,6
1678,Not Classified,HARTLAND ST/ORION AVE,LOS ANGELES,UNKNOWN,34.19526991,-118.4701462,6
1679,OPLA,19240 LEMAY ST,Los Angeles,LOS ANGELES,34.1916809,-118.44322209999999,2
1680,OPLA,6738 HAZELTINE,Los Angeles,LOS ANGELES,34.19302498,-118.4396038,2
1681,Not Classified,MARTHA ST/SALOMA AVE,LOS ANGELES,UNKNOWN,34.17300529,-118.45884879999998,4
1682,Not Classified,SEPULVEDA BLVD/OXNARD ST,LOS ANGELES,UNKNOWN,34.17817275,-118.46599540000001,4
1683,OPLA,OXNARD ST/VESPER AVE,Los Angeles,LOS ANGELES,34.17926559,-118.45071940000001,4
1684,Not Classified,MURIETTA AVE/CALIFA ST,LOS ANGELES,UNKNOWN,34.17882691,-118.4389196,2
1685,Not Classified,HAZELTINE AVE/BURBANK BLVD,LOS ANGELES,UNKNOWN,34.17304165,-118.4396629,2
1686,Not Classified,MARGATE ST/RANCHITO AVE,LOS ANGELES,UNKNOWN,34.16745222,-118.4374368,4
1687,Not Classified,MCCORMICK ST/TYRONE AVE,LOS ANGELES,UNKNOWN,34.16581195,-118.4432608,4
1688,Not Classified,CALHOUN AVE/RIVERSIDE DR,LOS ANGELES,UNKNOWN,34.15669827,-118.44218740000001,4
1689,Not Classified,CUMPSTON ST/WILLIS AVE,LOS ANGELES,UNKNOWN,34.1693562,-118.45368119999999,4
1690,Not Classified,WEDDINGTON ST/NATICK AVE,LOS ANGELES,UNKNOWN,34.16671343,-118.45382430000001,4
1691,Not Classified,WILLIS AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,34.16533915,-118.45381210000001,4
1692,OPLA,WEDDINGTON ST/KESTER AVE,Los Angeles,LOS ANGELES,34.16675102,-118.4569592,4
